account_id,amount_donated_2013,amount_donated_lifetime,no_donations_lifetime,label,no_seats_tickets,price_level_tickets,no_seats_subs,price_level_subs,subscription_tier_subs,years_since_2013,zip_reduced,zip_matched
001i000000LhydQ,0.0,360.0,3,1,,,237.0,5.0,0.0,15.0,94,2
001i000000LhydT,142.0,1036.83,19,1,,,121.0,3.0,0.0,28.0,94,2
001i000000LhydY,50.0,1999.0,24,1,,,120.0,5.0,0.0,19.0,94,2
001i000000Lhyda,0.0,272.0,7,1,,,220.0,0.0,0.0,19.0,94,2
001i000000Lhydd,0.0,380.0,1,0,,,206.0,5.0,0.0,0.0,94,2
001i000000Lhyde,50.0,150.0,3,1,,,142.0,0.0,0.0,1.0,94,2
001i000000Lhydi,0.0,0.0,0,0,56.0,4.0,40.0,0.0,0.0,,94,2
001i000000Lhydj,0.0,50.0,1,1,128.0,0.0,43.0,0.0,0.0,-1.0,94,2
001i000000Lhydl,600.0,62295.5,35,1,,,120.0,5.0,0.0,24.0,94,2
001i000000Lhydn,50.0,504.0,8,1,,,233.0,3.0,1.0,12.0,94,2
001i000000Lhydo,0.0,0.0,0,1,102.0,0.0,20.0,2.0,2.0,,94,2
001i000000Lhydr,0.0,0.0,0,0,,,40.0,3.0,1.0,,94,2
001i000000Lhyds,50.0,4556.0,18,1,,,231.0,1.0,1.0,24.0,94,2
001i000000Lhydv,250.0,500.0,2,1,112.0,3.0,86.0,0.0,0.0,0.0,94,2
001i000000Lhydw,300.0,2330.0,18,1,,,107.0,5.0,2.0,10.0,94,2
001i000000Lhydx,0.0,0.0,0,1,23.0,4.0,20.0,2.0,0.0,,94,2
001i000000Li93q,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li93r,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li93s,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li93w,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li93x,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li941,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li942,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li946,0.0,0.0,0,0,23.0,4.0,,,,,94,2
001i000000Li94A,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li94B,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li94E,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li94G,0.0,0.0,0,0,,,,,,,94,2
001i000000Li94J,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li94M,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li94N,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li94R,0.0,0.0,0,0,112.0,0.0,,,,,94,2
001i000000Li94Y,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li94Z,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li94d,0.0,0.0,0,0,,,,,,,94,2
001i000000Li94e,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li94f,0.0,0.0,0,0,,,,,,,94,2
001i000000Li94g,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li94h,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li94k,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li94n,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li94o,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li94w,0.0,0.0,0,0,,,,,,,94,2
001i000000Li94y,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li956,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li957,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li958,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li95B,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li95C,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li95D,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li95E,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li95L,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li95O,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li95P,0.0,0.0,0,0,,,,,,,94,2
001i000000Li95S,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li95U,0.0,0.0,0,0,,,,,,,94,2
001i000000Li95Y,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li95a,0.0,0.0,0,0,23.0,0.0,,,,,95,2
001i000000Li95d,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li95r,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li95t,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li95w,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li95x,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li962,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li966,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li96G,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li96I,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li96K,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li96O,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li96Q,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li96R,0.0,0.0,0,0,,,,,,,nan,2
001i000000Li96Z,0.0,0.0,0,0,168.0,7.0,,,,,94,2
001i000000Li96a,0.0,0.0,0,0,46.0,2.0,,,,,94,2
001i000000LiJzn,0.0,0.0,0,0,,,,,,,nan,2
001i000000LiKyd,0.0,0.0,0,0,,,,,,,nan,2
001i000000LiKye,0.0,0.0,0,0,,,,,,,nan,2
001i000000LiKyf,0.0,0.0,0,0,,,,,,,nan,2
001i000000LiKyp,0.0,0.0,0,0,,,,,,,nan,2
001i000000LiKys,0.0,0.0,0,0,,,,,,,nan,2
001i000000LiKyv,0.0,0.0,0,0,,,,,,,nan,2
001i000000LiZhW,0.0,0.0,0,0,,,,,,,nan,2
001i000000MI3cV,0.0,0.0,0,0,,,20.0,0.0,0.0,,94,2
001i000000MJzSh,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzSm,0.0,0.0,0,0,,,,,,,92,2
001i000000MJzSn,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzSo,0.0,0.0,0,0,,,,,,,93,2
001i000000MJzSr,0.0,0.0,0,0,,,,,,,90,2
001i000000MJzSu,0.0,0.0,0,0,,,,,,,80,2
001i000000MJzSz,0.0,0.0,0,0,,,,,,,82,2
001i000000MJzT3,0.0,0.0,0,0,,,,,,,89,2
001i000000MJzT4,0.0,0.0,0,0,,,,,,,86,2
001i000000MJzTE,0.0,0.0,0,0,,,,,,,85,2
001i000000MJzTF,0.0,0.0,0,0,,,,,,,80,2
001i000000MJzTG,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzTK,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzTL,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzTM,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzTO,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzTP,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzTS,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzTT,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzTU,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzTY,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzTa,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzTd,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzTe,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzTg,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzTj,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzTl,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzTn,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzTt,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzTw,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzTz,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzU1,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzU2,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzU6,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzU8,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzUG,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzUP,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzUQ,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzUR,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzUS,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzUT,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzUV,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzUb,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzUe,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzUl,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzUn,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzUq,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzV1,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzV3,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzV5,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzV6,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzVA,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzVH,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzVI,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzVQ,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzVS,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzVb,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzVi,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzVj,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzVo,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzVq,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzVs,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzVt,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzW5,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzW7,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzW9,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzWA,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzWB,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzWH,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzWI,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzWK,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzWL,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzWR,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzWY,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzWZ,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzWa,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzWd,0.0,0.0,0,0,,,,,,,10,2
001i000000MJzWe,0.0,0.0,0,0,,,,,,,46,2
001i000000MJzWg,0.0,0.0,0,0,,,,,,,50,2
001i000000MJzWi,0.0,0.0,0,0,,,,,,,66,2
001i000000MJzWl,0.0,0.0,0,0,,,,,,,40,2
001i000000MJzWq,0.0,0.0,0,0,,,,,,,65,2
001i000000MJzWt,0.0,0.0,0,0,,,,,,,87,2
001i000000MJzWw,0.0,0.0,0,0,,,,,,,10,2
001i000000MJzWy,0.0,0.0,0,0,,,,,,,18,2
001i000000MJzX2,0.0,0.0,0,0,,,,,,,57,2
001i000000MJzX5,0.0,0.0,0,0,,,,,,,54,2
001i000000MJzX6,0.0,0.0,0,0,,,,,,,53,2
001i000000MJzXA,0.0,0.0,0,0,,,,,,,33,2
001i000000MJzXB,0.0,0.0,0,0,,,,,,,33,2
001i000000MJzXG,0.0,0.0,0,0,,,,,,,92,2
001i000000MJzXH,0.0,0.0,0,0,,,,,,,92,2
001i000000MJzXI,0.0,0.0,0,0,,,,,,,90,2
001i000000MJzXK,0.0,0.0,0,0,,,,,,,61,2
001i000000MJzXR,0.0,0.0,0,0,,,,,,,33,2
001i000000MJzXT,0.0,0.0,0,0,,,,,,,34,2
001i000000MJzXW,0.0,0.0,0,0,,,,,,,46,2
001i000000MJzXX,0.0,0.0,0,0,,,,,,,20,2
001i000000MJzXY,0.0,0.0,0,0,,,,,,,48,2
001i000000MJzXc,0.0,0.0,0,0,,,,,,,71,2
001i000000MJzXe,0.0,0.0,0,0,,,,,,,11,2
001i000000MJzXg,0.0,0.0,0,0,,,,,,,81,2
001i000000MJzXi,0.0,0.0,0,0,,,,,,,12,2
001i000000MJzXk,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzXm,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzXo,0.0,0.0,0,0,,,,,,,95,2
001i000000MJzXp,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzXq,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzXw,0.0,0.0,0,0,,,,,,,95,2
001i000000MJzY0,0.0,0.0,0,0,,,,,,,21,2
001i000000MJzY6,0.0,0.0,0,0,,,,,,,93,2
001i000000MJzY8,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzY9,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzYJ,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzYK,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzYP,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzYQ,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzYR,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzYT,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzYV,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzYY,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzYa,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzYk,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzYn,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzYs,2500.0,8000.0,5,0,,,,,,4.0,94,2
001i000000MJzYt,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzYv,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzYw,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzYy,0.0,0.0,0,0,,,,,,,foreign,2
001i000000MJzYz,0.0,0.0,0,0,,,,,,,60,2
001i000000MJzZ4,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzZ7,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzZG,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzZH,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzZI,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzZV,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzZZ,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzZh,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzZi,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzZo,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzZp,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzZt,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzZv,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJza6,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJza7,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJza8,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzaE,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzaI,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzaM,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzaQ,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzaS,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzaU,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzaV,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzaW,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzaZ,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzab,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzae,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzak,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzao,0.0,0.0,0,0,,,,,,,02,2
001i000000MJzaq,0.0,0.0,0,0,,,,,,,97,2
001i000000MJzax,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzay,0.0,0.0,0,0,,,,,,,98,2
001i000000MJzb0,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzb2,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzb3,0.0,0.0,0,0,,,,,,,foreign,2
001i000000MJzb5,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzb6,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzb7,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzb8,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzbF,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzbH,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzbJ,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzbP,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzbR,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzbS,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzbT,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzbW,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzbZ,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzba,0.0,0.0,0,0,,,,,,,foreign,2
001i000000MJzbh,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzbi,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzbn,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzbo,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzbp,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzbr,0.0,0.0,0,0,,,,,,,94,2
001i000000MJzbs,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzbt,0.0,0.0,0,0,,,,,,,nan,2
001i000000MJzbv,0.0,0.0,0,0,,,,,,,94,2
001i000000MKXgb,0.0,0.0,0,0,,,,,,,nan,2
001i000000MKXgg,0.0,0.0,0,0,,,,,,,nan,2
001i000000MKXgm,0.0,0.0,0,0,,,,,,,nan,2
001i000000MKXgo,0.0,0.0,0,0,,,,,,,nan,2
001i000000MKXgp,0.0,0.0,0,0,,,,,,,nan,2
001i000000MKXgw,0.0,0.0,0,0,,,,,,,10,2
001i000000MKXgz,0.0,0.0,0,0,,,,,,,01,2
001i000000MKXh0,0.0,0.0,0,0,,,,,,,60,2
001i000000MKXh8,0.0,0.0,0,0,,,,,,,85,2
001i000000MKXhC,0.0,0.0,0,0,,,,,,,nan,2
001i000000MKXhF,0.0,0.0,0,0,,,,,,,nan,2
001i000000MKXhG,0.0,600.0,1,0,,,,,,5.0,nan,2
001i000000MKXhH,0.0,0.0,0,0,,,,,,,nan,2
001i000000ML5Bu,0.0,0.0,0,0,,,,,,,10,2
001i000000N1vVR,0.0,0.0,0,0,,,,,,,10,2
001i000000N1vVT,0.0,0.0,0,0,,,,,,,19,2
001i000000N1vVU,0.0,0.0,0,0,,,,,,,15,2
001i000000N1vVW,0.0,0.0,0,0,,,,,,,23,2
001i000000N1vVX,0.0,0.0,0,0,,,,,,,98,2
001i000000N1vVY,0.0,0.0,0,0,,,,,,,98,2
001i000000N1vVa,0.0,0.0,0,0,,,,,,,11,2
001i000000N1vVd,0.0,0.0,0,0,,,,,,,19,2
001i000000N1vVi,0.0,0.0,0,0,,,,,,,22,2
001i000000N1vVl,0.0,0.0,0,0,,,,,,,93,2
001i000000N1vVm,0.0,0.0,0,0,,,,,,,nan,2
001i000000N1vVs,0.0,0.0,0,0,,,,,,,33,2
001i000000N1vVt,0.0,0.0,0,0,,,,,,,83,2
001i000000N1vVu,0.0,0.0,0,0,,,,,,,nan,2
001i000000N1vVv,0.0,0.0,0,0,,,,,,,60,2
001i000000N1vVy,0.0,0.0,0,0,,,,,,,nan,2
001i000000N1vVz,0.0,0.0,0,0,,,,,,,nan,2
001i000000N1vW2,0.0,0.0,0,0,,,,,,,nan,2
001i000000N1vW3,0.0,0.0,0,0,,,,,,,nan,2
001i000000N1vW4,0.0,0.0,0,0,,,,,,,94,2
001i000000N1vW6,0.0,0.0,0,0,,,,,,,nan,2
001i000000N1vWB,0.0,0.0,0,0,,,,,,,nan,2
001i000000N57o9,0.0,0.0,0,0,,,,,,,94,2
001i000000NuG9J,0.0,0.0,0,0,,,,,,,94,2
001i000000NuN5j,0.0,0.0,0,0,56.0,3.0,,,,,60,2
001i000000NuN7s,0.0,0.0,0,0,,,,,,,94,2
001i000000NuNE0,0.0,30.0,1,0,,,,,,25.0,95,2
001i000000NuNOy,0.0,0.0,0,0,,,,,,,92,2
001i000000NuNPr,0.0,35.0,1,0,,,2.0,1.0,0.0,14.0,94,2
001i000000NuNQf,500.0,2545.0,4,0,,,,,,0.0,94,2
001i000000NuNQi,250.0,250.0,1,0,,,,,,0.0,94,2
001i000000NuNR1,0.0,0.0,0,0,,,,,,,94,2
001i000000NuNR2,0.0,0.0,0,0,,,,,,,94,2
001i000000NuNRP,0.0,92259.0,68,0,,,,,,26.0,94,2
001i000000NuNS8,0.0,0.0,0,0,,,1.0,4.0,2.0,,94,2
001i000000NuNSA,0.0,700.0,5,0,,,6.0,4.0,0.0,8.0,94,2
001i000000NuNSK,0.0,80.0,2,0,,,,,,27.0,94,2
001i000000NuNSO,0.0,0.0,0,0,,,,,,,97,2
001i000000NuNTV,0.0,0.0,0,0,,,,,,,94,2
001i000000NuNTj,0.0,150.0,1,0,,,,,,22.0,17,2
001i000000NuNU9,0.0,0.0,0,0,,,2.0,2.0,1.0,,94,2
001i000000NuNUI,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuNUJ,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuNUL,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuNUV,0.0,550.0,6,0,,,4.0,2.0,1.0,17.0,94,2
001i000000NuNUX,0.0,5800.0,11,0,,,10.0,1.0,1.0,26.0,94,2
001i000000NuNUY,0.0,0.0,0,0,,,2.0,1.0,1.0,,94,2
001i000000NuNUc,0.0,0.0,0,0,,,,,,,89,2
001i000000NuNUh,0.0,0.0,0,0,92.0,6.0,174.0,5.0,1.0,,94,2
001i000000NuNUi,300.0,800.0,3,0,,,,,,2.0,94,2
001i000000NuNUj,0.0,0.0,0,0,,,,,,,nan,2
001i000000NuNUk,0.0,0.0,0,0,,,2.0,1.0,1.0,,94,2
001i000000NuNUl,100.0,375.0,3,0,,,,,,2.0,95,2
001i000000NuNUn,0.0,0.0,0,0,,,10.0,1.0,1.0,,94,2
001i000000NuNUt,0.0,0.0,0,0,,,1.0,5.0,2.0,,94,2
001i000000NuNUy,0.0,0.0,0,0,,,6.0,1.0,0.0,,94,2
001i000000NuNV5,0.0,0.0,0,0,,,,,,,94,2
001i000000NuNV7,0.0,0.0,0,0,,,,,,,94,2
001i000000NuNVB,0.0,21.0,1,0,,,,,,25.0,94,2
001i000000NuNVH,0.0,0.0,0,0,,,1.0,1.0,0.0,,94,2
001i000000NuNVK,0.0,424.0,5,0,,,8.0,1.0,1.0,26.0,94,2
001i000000NuNVM,0.0,0.0,0,0,,,,,,,94,2
001i000000NuNVS,0.0,1550.0,6,0,,,8.0,1.0,1.0,23.0,97,2
001i000000NuNVU,0.0,43.0,1,0,,,65.0,3.0,0.0,2.0,94,2
001i000000NuNVW,0.0,0.0,0,1,40.0,0.0,,,,,94,2
001i000000NuNVd,0.0,148.0,3,0,,,8.0,1.0,1.0,19.0,98,2
001i000000NuNVj,0.0,0.0,0,0,,,2.0,2.0,0.0,,94,2
001i000000NuNVo,0.0,60.0,1,0,,,6.0,1.0,1.0,19.0,94,2
001i000000NuNVu,0.0,300.0,2,0,,,2.0,1.0,0.0,19.0,94,2
001i000000NuNVv,0.0,0.0,0,0,,,3.0,3.0,0.0,,97,2
001i000000NuNW0,0.0,0.0,0,0,,,8.0,3.0,1.0,,94,2
001i000000NuNW1,0.0,0.0,0,0,,,2.0,1.0,1.0,,94,2
001i000000NuNW8,0.0,25.0,1,0,,,,,,27.0,94,2
001i000000NuNW9,0.0,0.0,0,0,,,,,,,11,2
001i000000NuNWA,0.0,11250.0,15,0,,,24.0,1.0,1.0,21.0,94,2
001i000000NuNWB,0.0,0.0,0,0,,,,,,,94,2
001i000000NuNWH,0.0,200.0,2,0,,,,,,25.0,94,2
001i000000NuNWJ,0.0,100.0,1,0,,,,,,5.0,94,2
001i000000NuNWK,0.0,828.0,4,0,,,2.0,2.0,1.0,21.0,94,2
001i000000NuNWL,0.0,0.0,0,0,,,1.0,1.0,2.0,,nan,2
001i000000NuNWP,0.0,0.0,0,0,,,1.0,3.0,0.0,,94,2
001i000000NuNWW,0.0,0.0,0,0,,,,,,,94,2
001i000000NuNWY,0.0,0.0,0,0,,,2.0,0.0,1.0,,94,2
001i000000NuNWb,0.0,20.0,1,0,,,,,,25.0,94,2
001i000000NuNWi,0.0,150.0,1,0,,,2.0,1.0,1.0,19.0,nan,2
001i000000NuNWk,0.0,20.0,1,0,,,4.0,3.0,2.0,15.0,19,2
001i000000NuNWm,0.0,0.0,0,0,,,4.0,3.0,1.0,,94,2
001i000000NuNWr,0.0,0.0,0,0,,,38.0,2.0,0.0,,94,2
001i000000NuNWs,0.0,0.0,0,0,,,3.0,2.0,2.0,,nan,2
001i000000NuNWz,0.0,0.0,0,0,,,,,,,94,2
001i000000NuNX0,0.0,0.0,0,0,,,,,,,94,2
001i000000NuNX4,0.0,25.0,1,0,,,1.0,3.0,0.0,17.0,94,2
001i000000NuNX8,0.0,50.0,1,0,,,7.0,2.0,1.0,17.0,32,2
001i000000NuNXB,0.0,50.0,1,0,,,1.0,3.0,0.0,15.0,01,2
001i000000NuNXH,0.0,0.0,0,0,,,4.0,1.0,3.0,,94,2
001i000000NuNXK,0.0,0.0,0,0,,,2.0,1.0,1.0,,94,2
001i000000NuNXL,0.0,0.0,0,0,,,1.0,2.0,0.0,,94,2
001i000000NuNXN,0.0,0.0,0,0,,,2.0,1.0,1.0,,nan,2
001i000000NuNXQ,0.0,0.0,0,0,,,8.0,1.0,1.0,,94,2
001i000000NuNXS,0.0,125.0,2,0,,,2.0,1.0,1.0,16.0,94,2
001i000000NuNXb,0.0,0.0,0,0,,,1.0,3.0,0.0,,94,2
001i000000NuNXi,0.0,0.0,0,0,,,2.0,1.0,2.0,,nan,2
001i000000NuNXj,0.0,0.0,0,0,28.0,2.0,39.0,0.0,2.0,,94,2
001i000000NuNXk,0.0,50.0,1,0,,,1.0,1.0,0.0,14.0,10,2
001i000000NuNXl,0.0,0.0,0,0,,,,,,,95,2
001i000000NuNXs,0.0,1436.0,14,0,,,97.0,5.0,0.0,18.0,94,2
001i000000NuNXz,0.0,778.0,8,0,,,7.0,4.0,2.0,13.0,94,2
001i000000NuNY1,0.0,0.0,0,0,,,2.0,2.0,1.0,,85,2
001i000000NuNY6,0.0,25.0,1,0,,,1.0,1.0,0.0,13.0,90,2
001i000000NuNY8,0.0,0.0,0,0,,,,,,,94,2
001i000000NuNY9,0.0,0.0,0,0,,,,,,,92,2
001i000000NuNYC,0.0,0.0,0,0,,,2.0,1.0,1.0,,94,2
001i000000NuNYD,0.0,0.0,0,0,,,,,,,95,2
001i000000NuNYK,0.0,0.0,0,0,,,,,,,94,2
001i000000NuNYg,0.0,0.0,0,0,,,,,,,92,2
001i000000NuNYq,0.0,0.0,0,0,76.0,3.0,,,,,90,2
001i000000NuNZ1,0.0,0.0,0,0,,,,,,,92,2
001i000000NuNZ3,0.0,0.0,0,0,,,,,,,91,2
001i000000NuNZ9,0.0,0.0,0,0,,,,,,,94,2
001i000000NuNZA,0.0,25.0,1,0,,,,,,25.0,94,2
